id,track_name,size_bytes,price,rating_count_tot,rating_count_ver,user_rating,prime_genre,
400882072,Flick Golf!,59663360,0.99,9948,211,4.5,Games,
367242040,The Impossible Game,14160896,0.99,9885,10,4,Games,
355524910,Worms 2: Armageddon,529755136,4.99,9870,12,4.5,Games,
347310316,All-in-1 Logic GameBox,22299021,0.99,9854,823,4,Games,
469284907,HP All-in-One Printer Remote,60647424,0,9819,415,4.5,Productivity,
424123969,Dude Perfect,140165120,0.99,9763,1556,4.5,Games,
345445479,The Sims 3 World Adventures,812758016,2.99,9744,42,3.5,Games,
432849519,STREET FIGHTER IV VOLT,947195904,4.99,9741,924,4.5,Games,
457876088,ASOS,141503488,0,9725,109,5,Shopping,
329887910,Parking Mania,123544576,0.99,9657,47,4.5,Games,
426382105,Toca Hair Salon,51366912,2.99,9649,29,4,Education,
347411942,Sonic the Hedgehog 2,47182848,2.99,9405,1089,4,Games,
410229362,Mad Skills Motocross,16949248,0.99,9341,53,4.5,Games,
447610616,Muffin Knight,214679552,0.99,9302,401,4.5,Games,
328205875,Monkey Preschool Lunchbox,229272576,1.99,9286,49,4,Games,
373185673,WebMD for iPad,17613824,0,9142,22,3.5,Health & Fitness,
444934666,QQ,218936320,0,9109,17,3,Social Networking,
366562751,"StubHub - Tickets to Sports, Concerts and Theatre",112609280,0,9011,49,3.5,Entertainment,
408233979,SimplePhysics,8773632,1.99,8981,66,4.5,Games,
383819300,"Ringtone Designer Pro - Create Unlimited Ringtones, Text Tones, Email Alerts, and More!",3462266,0.99,8946,1776,4.5,Music,
386592716,IKEA Catalog,122979328,0,8939,15,4,Lifestyle,
295430577,Star Walk - Find Stars And Planets in Sky Above,150195200,4.99,8932,55,4.5,Education,
379937581,Sushi Cat,62373888,0.99,8718,381,4,Games,
439438619,Snapseed,141322240,0,8683,98,4,Photo & Video,
348530331,This American Life,13725696,2.99,8657,1468,3.5,Entertainment,
435138734,PBS KIDS Video,57694208,0,8651,23,3.5,Education,
436555490,Junk Jack Retro,33743872,2.99,8632,62,4.5,Games,
437818260,SayHi Translate,26569728,0,8623,292,4.5,Business,
457687954,Doodle Jump HD,164236288,2.99,8580,12,4.5,Games,
364017607,ArtStudio for iPad - Draw Sketch and Paint,34310144,4.99,8542,543,4.5,Photo & Video,
337288863,Shazam Encore,147118080,2.99,8331,24,4,Music,
444553167,ADP Mobile Solutions,53805056,0,8324,306,4,Business,
404553553,Bloons TD 4,23447492,2.99,8304,1401,4.5,Games,
283619399,Shanghai Mahjong,10485713,0.99,8253,5516,4,Games,
397533889,Black Friday 2017 Ads App - BlackFriday.fm,23296000,0,8221,0,4.5,Shopping,
409128287,The Guardian,92966912,0,8176,13,5,News,
405622181,MONOPOLY for iPad,979909632,4.99,8165,110,3.5,Games,
382497397,Sam's Club: Wholesale Shopping & Bulk Buy Deals,113119232,0,8149,173,4,Shopping,
318304532,"Chess Pro with Coach - Learn,Play & Online Friends",69960704,9.99,8138,107,4,Games,
388491656,Fly Delta,140803072,0,8094,191,3,Travel,
460712294,Kids Doodle - Movie Kids Color & Draw,21745664,0,8025,611,4.5,Games,
315021242,Unblock Me,42926080,0.99,7973,127,4,Games,
468401854,Daily Classifieds for iPhone,93220864,0.99,7973,884,4,News,
454021277,Skins Pro Creator for Minecraft,25740288,1.99,7943,46,4.5,Utilities,
331271904,Bloons TD,8432232,2.99,7941,76,4,Games,
459189186,Machinarium,258739200,4.99,7919,73,4.5,Games,
284736660,Ms. PAC-MAN,70023168,3.99,7885,40,4,Games,
364500115,"Digits, the calculator for humans",4177920,3.99,7825,828,4.5,Productivity,
377989827,Diptic,36705280,2.99,7578,67,4.5,Photo & Video,
433508740,Bank of America - Mobile Banking for iPad,114268160,0,7569,31,3.5,Finance,
406239138,Puffin Browser Pro,63474688,3.99,7565,80,3.5,Utilities,
392188745,Noteshelf,117406720,9.99,7562,9,4.5,Productivity,
411930498,"GolfNow – Book Tee Times, Golf GPS, Scorecard",75874304,0,7535,99,4,Sports,
335875911,My Cycles Period and Ovulation Tracker,77686784,0,7469,68,3.5,Health & Fitness,
381059732,Week Calendar,81845248,1.99,7447,18,4.5,Productivity,
405667771,"聚力视频HD-人民的名义,跨界歌王全网热播",90725376,0,7446,8,4,Entertainment,
334989259,WolframAlpha,30369792,2.99,7410,82,4,Reference,
316227296,10 Pin Shuffle Pro Bowling,36647936,3.99,7315,138,4,Games,
310636441,"iStudiez Pro – Homework, Schedule, Grades",55815168,2.99,7308,15,4,Productivity,
454958810,Flick Champions HD,117258240,1.99,7289,19,4.5,Games,
350962117,Weibo,199585792,0,7265,11,3.5,Social Networking,
410896080,PlayStation®App,20168704,0,7256,491,3,Entertainment,
378352300,Edmodo,127939584,0,7197,0,3.5,Education,
364502063,"PDF Reader Pro Edition - Annotate,edit & sign PDFs",62978048,9.99,7033,119,4,Business,
394057299,Battleheart,275481600,2.99,6879,54,4.5,Games,
460494135,Watch TNT,138006528,0,6856,8,2,Entertainment,
325954996,Spider:  The Secret of Bryce Manor,126312448,1.99,6780,68,4,Games,
465694275,Zen Pinball,68499456,0,6534,94,4.5,Games,
396669943,Death Worm,29303808,0.99,6527,15,4,Games,
363486802,Star Walk HD - Night Sky Map,150221824,4.99,6503,60,4.5,Education,
416048305,Meitu,142101504,0,6478,21,5,Photo & Video,
467738064,"AEO|Aerie: Jeans, Dresses, Swimsuits & Bralettes",64024576,0,6408,77,4,Shopping,
352670055,F-Sim Space Shuttle,76394496,4.99,6403,491,4.5,Games,
433398108,PicFrame,36758528,0.99,6374,66,4.5,Photo & Video,
284862767,FreeCell,55153664,4.99,6340,668,4.5,Games,
404405151,Pocket God: Journey To Uranus,118435840,1.99,6278,98,3.5,Games,
374211477,Notes Plus,109620224,9.99,6257,15,4,Productivity,
425073498,"Procreate – Sketch, paint, create.",132968448,5.99,6109,356,4.5,Entertainment,
310951782,2XL Supercross,270729216,4.99,6093,3,4,Games,
354972939,FINAL FANTASY,114843648,7.99,6091,75,4,Games,
403037266,"QuakeFeed Earthquake Map, Alerts, and News",70262784,0,6081,15,4.5,Weather,
322523436,Resident Evil 4: PLATINUM,81374398,4.99,6046,446,4,Games,
413515229,Home Design 3D - 3D Printing Edition,210538496,6.99,6001,72,4.5,Productivity,
422366403,MTV,113787904,0,5987,97,2.5,Entertainment,
364159440,Call of Duty: Zombies HD,35602607,4.99,5853,3860,3.5,Games,
377704407,Cake Doodle,99558400,0.99,5803,10,4,Games,
286906691,Lifesum – Inspiring healthy lifestyle app,188017664,0,5795,12,3.5,Health & Fitness,
376183339,TED,84056064,0,5782,149,3.5,Education,
321369231,WORMS,253834240,1.99,5758,9,4,Games,
449945214,United Airlines,140942336,0,5748,106,2.5,Travel,
394075284,Youku HD,145140736,0,5683,7,4,Entertainment,
321756558,Pixel Starships™ : 8Bit MMORPG,69083136,0,5565,140,4.5,Games,
300265786,Rowmote: Remote Control for Mac,54088704,0.99,5531,37,3.5,Utilities,
388624839,CamScanner +| PDF Document Scanner and OCR,98450432,0.99,5482,25,4.5,Productivity,
469863705,Khan Academy: you can learn anything,162706432,0,5459,10,4,Education,
311466554,Pocket Tanks Deluxe,39827456,4.99,5452,39,4.5,Games,
372283316,▻Sudoku +,61595648,4.99,5397,476,5,Games,
424912055,Superbrothers: Sword & Sworcery EP,212580352,3.99,5362,68,4.5,Games,
446760220,FINAL FANTASY TACTICS: THE WAR OF THE LIONS,507508522,13.99,5180,3723,4.5,Games,
402422247,iHandy Translator Pro,30382080,2.99,5163,86,4.5,Reference,
404990064,SkyView® - Explore the Universe,93429760,1.99,5079,241,4.5,Education,
394732447,Need for Speed™ Hot Pursuit,1269152768,4.99,5059,20,4,Games,
436134867,Jelly Defense,299294720,2.99,5058,363,4.5,Games,
453718989,QQ HD,118249472,0,5058,0,3.5,Social Networking,
352199775,Waterlogged - Daily Hydration Tracker,43439104,0,5000,23,4.5,Health & Fitness,
426282304,NBA JAM by EA SPORTS™ for iPad,415420416,4.99,4934,164,4,Games,
450123799,Dictionary.com Premium Dictionary & Thesaurus for iPad,162652160,4.99,4922,1010,4.5,Reference,
303058767,MASH,41691136,1.99,4913,1,4,Games,
336141475,优酷视频,204959744,0,4885,0,3.5,Entertainment,
432504470,Ticket to Ride,345904128,2.99,4866,64,4.5,Games,
304731501,Tempo - Metronome with Setlists,22185984,2.99,4781,1,4.5,Music,
392788790,Sonic The Hedgehog 4™ Episode I,124710912,2.99,4755,132,4,Games,
433622275,"Werewolf ""Nightmare in Prison"",17530880,0,78,0,4.5,Games
433671262,""PhotoToaster - Photo Editor, Filters, Effects and Borders",58143744,2.99,4748,391,5,Photo & Video,
419135449,iTheme - Themes for iPhone and iPad,52618240,1.99,4719,61,4,Lifestyle,
404299862,iTrackBites Plus - Smart Weight Loss Tracker & Points Calculator for Diet Nutrition Watchers,67922944,3.99,4716,718,4.5,Health & Fitness,
447983569,Lock Photos & Video.s Vault - Passcode Protect Your Secret Photo Album & Secure Private Picture.s Folders,14741504,2.99,4697,415,4.5,Photo & Video,
290986013,Deliveries: a package tracker,30016512,4.99,4684,10,4,Utilities,
292738169,Deezer - Listen to your Favorite Music & Playlists,127470592,0,4677,12,3,Music,
453546382,Photon Flash Player for iPhone - Flash Video & Games plus Private Web Browser,35683328,3.99,4676,255,4,Utilities,
401301276,World of Goo,119131136,4.99,4675,15,4.5,Games,
454802329,F18 Carrier Landing,168557568,5.99,4656,54,4.5,Games,
333180061,Canabalt,27934720,2.99,4540,140,4,Games,
440141669,SHADOWGUN,517828608,4.99,4513,95,4,Games,
452830319,"Smilebox Moments - Collages, Stickers, Filters, Frames & Animations",25620480,0.99,4510,627,4.5,Photo & Video,
463869460,Ricky Carmichael's Motocross Matchup Pro,170055680,0.99,4498,38,4,Games,
363201632,Animation Creator HD,32051200,3.99,4497,448,4,Entertainment,
347400507,Pocket Yoga,132480000,2.99,4475,95,4.5,Health & Fitness,
403090531,Dungeon Raid,11911065,0.99,4401,2927,5,Games,
371338715,Math Bingo,14602240,2.99,4386,444,4.5,Education,
391297152,Neuroshima Hex,511094784,4.99,4378,251,4.5,Games,
415850124,PhotoSync – transfer and backup photos & videos,65495040,2.99,4352,33,4.5,Photo & Video,
425349261,网易新闻 - 精选好内容，算出你的兴趣,133134336,0,4263,6,4.5,News,
407262212,BillMinder - Bill Reminder and Organizer,4278742,1.99,4262,668,4.5,Finance,
364733950,National Geographic World Atlas,66138112,1.99,4255,209,4,Reference,
413936865,SkyView® Free - Explore the Universe,87593984,0,4188,602,4.5,Education,
335989871,"Kmart – Download Now, Shop Online & Pick Up Today!",94496768,0,4186,6,3.5,Shopping,
409890132,Slingo Supreme HD,60013568,0.99,4094,15,4.5,Games,
337866370,Jet Car Stunts,32848910,1.99,4088,436,4,Games,
462780547,Watch TBS,109416448,0,4050,12,2,Entertainment,
443932954,Calculator for iPad Free.,48484352,0,4021,538,4.5,Utilities,
320636131,FACEinHOLE®,12818432,0.99,4016,1,4,Photo & Video,
336347946,DOOM Classic,32796672,4.99,3970,509,4,Games,
327193945,Hurricane Tracker,24574976,2.99,3960,0,4.5,Weather,
451113455,Peggle Classic HD,179580928,0.99,3912,627,4.5,Games,
363738376,forScore,35717120,9.99,3909,36,4.5,Music,
469610082,Riptide GP,41246720,0.99,3883,675,4,Games,
401643317,UPAD 3,34397184,5.99,3849,164,4,Productivity,
447752317,Quick Scan Pro - Barcode Scanner. Deal Finder. Money Saver.,24059904,0.99,3837,85,4.5,Productivity,
448474423,Couch to 5K® - Running App and Training Coach,95468544,2.99,3820,319,4.5,Health & Fitness,
392186427,Ryder Cup 2016 – Hazeltine National Golf Club,116247552,0,3818,69,2.5,Sports,
387682726,淘宝 - 随时随地，想淘就淘,309673984,0,3801,6,4,Shopping,
468429333,Runtastic Road Bike GPS Cycling Route Tracker PRO,57786368,4.99,3800,99,4.5,Health & Fitness,
414430589,搜狐视频HD-欢乐颂2 全网首播,79696896,0,3768,5,4,Entertainment,
363448251,Photogene ⁴,35422208,2.99,3761,596,4.5,Photo & Video,
455826958,Pinball Arcade Plus,111875072,0.99,3716,6,4,Games,
436114747,ComicBook!,92432384,0.99,3702,112,4.5,Photo & Video,
396885309,MSNBC,92997632,0,3692,27,3.5,News,
417373312,Talking Carl,64342016,0.99,3662,37,4.5,Entertainment,
292628469,Juxtaposer,45229056,2.99,3610,7,4.5,Photo & Video,
361231506,Rubik's® Cube,151954432,1.99,3531,177,4,Games,
439628153,My PlayHome,225615872,3.99,3523,181,4.5,Entertainment,
326574411,Baby Connect (Activity Log),12937216,4.99,3483,79,4.5,Medical,
288419283,RadarScope,172772352,9.99,3449,23,4,Weather,
378782714,Drift Mania Championship,1178477568,0.99,3432,0,3,Games,
300590611,Peekaboo Barn,50155520,1.99,3393,77,4,Education,
416981420,Bodyweight Training: You Are Your Own Gym,425657344,4.99,3326,289,5,Health & Fitness,
407838198,Stack the Countries®,188030976,2.99,3303,37,4.5,Education,
294934058,HotSchedules,82037760,2.99,3292,2,3,Business,
410148139,NOAA Weather Radio,14232576,3.99,3245,53,4,Weather,
286799607,Cleartune - Chromatic Tuner,11423008,3.99,3241,297,4,Music,
364738545,FileBrowser - Access files on remote computers,68073472,5.99,3230,5,4.5,Utilities,
453571750,Knots 3D,75027456,1.99,3196,95,5,Reference,
382002079,Onefootball - Soccer Scores & Live News,113814528,0,3194,18,4.5,Sports,
426072035,Touchgrind BMX,194308096,4.99,3170,4,4,Games,
335047649,ScanBizCards Business Card Reader,96815104,0.99,3166,34,4,Business,
410031728,VLC Streamer,82395136,2.99,3152,41,4.5,Entertainment,
390577714,Sunday Ticket,92392448,0,3134,160,2.5,Entertainment,
469343097,MEGA MAN X,90374144,4.99,3099,105,4.5,Games,
373849969,Crash Bandicoot Nitro Kart 2,75254654,2.99,3064,1428,3.5,Games,
306257910,HomeBudget with Sync,17485824,4.99,3042,6,3.5,Finance,
406541444,8mm Vintage Camera,22227968,1.99,3040,14,4.5,Photo & Video,
435913585,Superimpose,25382912,1.99,2965,205,4.5,Photo & Video,
402012828,iSafe Pro,95949824,0.99,2956,94,4.5,Utilities,
410089731,Low Carb Diet Tracker PRO by Carb Manager,57810944,2.99,2950,1671,4.5,Health & Fitness,
373236724,"OPlayer HD - video player, classic media streaming",127020032,4.99,2944,40,4,Entertainment,
285946052,iQuran,70707916,1.99,2929,966,4.5,Reference,
347803339,CamCard - Business card scanner & reader,174839808,0.99,2923,300,4.5,Business,
307219387,Brain Wave ™ - 32 Advanced Binaural Brainwave Entrainment Programs with iTunes Music and Relaxing Ambience,90828800,4.99,2913,357,4,Health & Fitness,
326876192,Epson iPrint,53388288,0,2838,26,3,Photo & Video,
369266386,Hurricane Tracker For iPad,10612736,2.99,2798,357,4.5,Weather,
461504587,Trello,140944384,0,2793,7,4.5,Productivity,
317809458,LiveATC Air Radio,8302592,3.99,2785,90,4,Travel,
354974729,FINAL FANTASY II,199450624,7.99,2754,55,4,Games,
340779800,The Christmas List,26137600,1.99,2722,1,4.5,Shopping,
434893913,Lookout: Security and Identity Theft Protection,65608704,0,2661,41,4,Utilities,
412223222,Hudl,233934848,0,2622,3,3.5,Sports,
369849199,My Virtual Girlfriend - Deluxe Dating Sim,144180224,0.99,2609,9,3.5,Games,
364899325,AirCoaster - Roller Coaster Builder,22763520,0.99,2602,71,3,Games,
294536447,First Words Animals,32164864,1.99,2576,4,4,Games,
306169895,Tozzle - Toddler's favorite puzzle,168192000,2.99,2562,10,4,Games,
390017969,"Due — Reminders, Countdown Timers",32130048,4.99,2554,93,4.5,Productivity,
424229589,Dude Perfect HD,139853824,1.99,2552,1041,4.5,Games,
336689375,TeachMe: Kindergarten,59846656,1.99,2548,5,4,Education,
470578793,Secret Calculator Pro - Hide photos & videos,14578688,1.99,2504,644,4.5,Photo & Video,
426415634,Bloons TD 4 HD,164235264,2.99,2493,13,4,Games,
462155908,Fisheye Lens - Retro Style Fisheye Camera,7671808,1.99,2485,1564,4.5,Photo & Video,
374308914,Color Splash for iPad,18752512,1.99,2445,41,4.5,Photo & Video,
308111628,iCab Mobile (Web Browser),19451904,1.99,2441,4,4,Utilities,
451584035,Conservative Talk Radio,13180928,2.99,2436,274,4.5,News,
329127297,Gaia GPS Classic,53097472,19.99,2429,8,4.5,Navigation,
347418999,Simply Being - Guided Meditation for Relaxation and Presence,100048896,1.99,2417,1366,4.5,Health & Fitness,
464309202,LotteryHUB,47699968,0,2417,39,3,News,
405338085,Coach Guitar - Lessons & Easy Tabs For Beginners,132141056,0,2416,45,4.5,Music,
409563112,爱奇艺HD -《欢乐颂2》电视剧热播,154600448,0,2394,0,4,Entertainment,
385145330,Pocketbooth - the photo booth in your pocket,72586240,0.99,2377,5,4.5,Photo & Video,
412395632,"乐视视频HD-白鹿原,欢乐颂,奔跑吧全网热播",136668160,0,2340,1,4,Entertainment,
434209233,Moji Weather - Free Weather Forecast,86968320,0,2333,0,4.5,Weather,
357404131,Slow Shutter Cam,4466688,1.99,2305,100,4,Photo & Video,
305557780,iSwap Faces,27069440,1.99,2302,3,3.5,Photo & Video,
417906074,NOAA Weather Alerts - Severe Weather Push Notifications & Warnings,10514432,3.99,2293,399,4.5,Weather,
464352883,Infinite Campus Mobile Portal,28331008,0,2286,46,2.5,Education,
419805549,万年历-值得信赖的日历黄历查询工具,112928768,0,2270,4,4.5,Utilities,
421894356,PodCruncher podcast app - Player and manager for podcasts,6615040,2.99,2261,689,4.5,News,
380641055,Files HD Pro - File Manager & Web Browser,28118016,4.99,2237,41,4,Utilities,
403684733,Badoo Premium - Meet new people. Extra features.,157370368,2.99,2231,3,4.5,Social Networking,
299853944,新浪新闻-阅读最新时事热门头条资讯视频,115143680,0,2229,4,3.5,News,
463422433,Meitu HD,107525120,0,2150,68,4.5,Photo & Video,
364204209,Fieldrunners for iPad,219693056,3.99,2147,23,4,Games,
386241770,Bloons Super Monkey,28566528,0.99,2113,20,3.5,Games,
291430598,Hurricane Pro,29518848,2.99,2104,0,4.5,Weather,
462397814,Waking Mars,337177600,4.99,2101,0,4.5,Games,
331259725,央视影音-海量央视内容高清直播,54648832,0,2070,0,2.5,Sports,
385533456,The Incident,19534848,0.99,2070,16,4,Games,
389359495,Bookshelf,106445824,0,2064,2,2.5,Education,
407925512,"腾讯视频HD-楚乔传,明日之子6月全网首播",123563008,0,2058,4,4,Entertainment,
353642901,Sporcle,15676416,2.99,2044,10,3.5,Games,
297244048,VLC Remote,31505408,4.99,2027,2,4,Entertainment,
307741537,LEDit – The LED Banner App,17145856,1.99,2021,147,4.5,Utilities,
357577420,"iWatermark - Watermark 1 or Batch of Photos. Watermarking with Text, Logo, & Graphics Overlays.",21771264,1.99,1995,148,4.5,Photo & Video,
384282298,The Secret of Grisly Manor,51794944,0.99,1993,36,4,Games,
382201985,手机百度 - 百度一下你就得到,226406400,0,1990,0,4.5,Utilities,
407976815,AVPlayerHD,39835648,2.99,1986,14,4,Entertainment,
445338486,LOVOO - Dating Chat,85049344,0,1985,4,4.5,Social Networking,
373203236,GeoBee Challenge HD by National Geographic,35975168,1.99,1957,958,4.5,Games,
450722833,ibis Paint X - speed painting,40980480,0,1933,20,4.5,Entertainment,
333206289,Alipay - Makes Life Easy,208309248,0,1926,2,3,Lifestyle,
467703220,Elmo Calls,87581696,1.99,1915,38,4,Games,
414834813,Pocket Casts,48323584,3.99,1911,39,4,News,
426747278,Elmo Loves ABCs for iPad,742145024,4.99,1888,26,3.5,Games,
420859056,My Baby's Beat - Prenatal Listener,70041600,4.99,1887,75,3,Lifestyle,
448165862,"MOMO陌陌-开启视频社交,用直播分享生活",156017664,0,1862,0,4,Social Networking,
432791399,"Cloud Baby Monitor ~ Video, Audio, Unlimited Range",62913536,3.99,1855,131,4.5,Lifestyle,
467329677,Mathway - Math Problem Solver,94260224,0,1854,28,3.5,Education,
336683524,iFiles,47323136,0.99,1842,23,3.5,Productivity,
434832826,Viator Tours & Activities,79013888,0,1839,174,4.5,Travel,
358207332,Drawing Pad,220397568,1.99,1824,113,4,Entertainment,
363317633,Graphic - illustration and design,32604160,8.99,1809,52,4.5,Productivity,
401746066,iExit Interstate Exit Guide,9784320,0,1798,8,4.5,Travel,
411766326,Schoology,120382464,0,1777,9,3,Education,
369820957,AudioNote - Notepad and Voice Recorder,33213440,9.99,1756,53,4,Business,
392408028,Paprika Recipe Manager,10432512,4.99,1755,83,4.5,Food & Drink,
370139302,QQ 浏览器-搜新闻、选小说漫画、看视频,119812096,0,1750,19,3.5,Utilities,
303191318,同花顺-炒股、股票,122886144,0,1744,0,3.5,Finance,
335709058,Stylebook,44135424,3.99,1729,599,4,Lifestyle,
325962257,My Measures PRO,79882240,7.99,1701,35,4,Productivity,
444553118,Jesus Calling Devotional by Sarah Young,125770752,9.99,1685,2,2.5,Book,
438426078,聚力视频-蓝光电视剧电影在线热播,99607552,0,1670,4,4.5,Entertainment,
388497605,Google Authenticator,17235968,0,1652,202,3,Utilities,
364183992,Qzone,133874688,0,1649,1,3.5,Social Networking,
464660903,"Perfect Image - Pic Collage Maker, Add Text to Photo, Cool Picture Editor",77390848,0,1646,141,4.5,Photo & Video,
442705759,Toca Store,69277696,2.99,1595,28,4,Education,
385285922,"乐视视频-白鹿原,欢乐颂,奔跑吧全网热播",184689664,0,1590,6,4.5,Entertainment,
388462078,2XL Supercross HD,270729216,4.99,1588,6,3.5,Games,
295775656,12 Steps AA Companion - Alcoholics Anonymous,30367744,2.99,1583,2,3.5,Lifestyle,
398687544,Puzzle Quest 2,1319796736,2.99,1575,104,3.5,Games,
294631159,WeatherPro,69079040,1.99,1572,34,4,Weather,
396082453,The Calculator,71177216,2.99,1556,25,4.5,Utilities,
419411014,"Math Fact Master: Addition, Subtraction, Multiplication, and Division",8029184,0.99,1537,159,4.5,Education,
364165557,Small World 2,234123264,1.99,1506,198,4,Games,
436577167,FiLMiC Pro,125991936,14.99,1478,18,3,Photo & Video,
354051766,DOOM II RPG,48700821,0.99,1455,1450,3,Games,
336477530,Plane Finder - Flight Tracker,52632576,3.99,1438,171,4,Navigation,
390523040,Polar Plunge ™,3700705,0.99,1428,1417,3.5,Games,
407707744,The 7th Guest,655987075,4.99,1419,216,4,Games,
431033044,"Phone Drive - File Manager, Browser & Explorer",19738624,1.99,1403,121,4.5,Utilities,
382013715,SuperCam_Pro,27815936,1.99,1399,24,2.5,Business,
414835676,The Lost City,106427392,1.99,1393,33,4.5,Games,
298206806,iReal Pro - Music Book & Play Along,63283200,12.99,1390,143,4.5,Music,
424591347,FINAL FANTASY III,290695168,14.99,1378,17,4.5,Games,
308339980,iRagdoll - Ragdoll Physics,118683648,0.99,1372,25,4,Games,
413511993,Weather Radio by WDT,22879232,4.99,1359,26,3,Weather,
426170776,QR Reader for iPad,55071744,0,1341,63,4,Utilities,
333263435,Daily Teachings,20298752,4.99,1340,288,4.5,Lifestyle,
414113282,IRS2Go,10110976,0,1329,47,3,Finance,
446207961,Human Anatomy Atlas – 3D Anatomical Model of the Human Body,1312071680,24.99,1298,144,4.5,Medical,
312220102,MindNode – Delightful Mind Mapping,52294656,9.99,1296,4,4,Productivity,
447444215,"PDF Converter - Convert Documents, Photos to PDF",55156736,4.99,1294,113,4.5,Business,
312266675,Packing Pro,16332800,2.99,1293,31,4,Travel,
373454750,随手记（专业版）-好用的记账理财工具,83899392,0.99,1267,0,4.5,Finance,
377677727,"Mega Millions & Powerball - lottery games in the US with winning number results, lotto jackpots and prize payouts",7876608,0,1255,432,4.5,Lifestyle,
400666114,Guitar Pro,34405376,6.99,1218,11,4,Music,
393989284,Mathmateer®,26029056,1.99,1207,2,4.5,Education,
337571576,Clay Hunt,15313920,0.99,1193,1,4,Games,
378326916,Family Feud™ HD,79312792,6.99,1156,951,3.5,Games,
438475005,TextGrabber – image to text: OCR & translate photo,134786048,4.99,1153,39,4,Productivity,
338761996,AirWatch Agent,24747008,0,1150,0,2.5,Business,
306937053,Minesweeper Classic,22259712,0.99,1140,20,3.5,Games,
458535809,Calculator ∞,80345088,2.99,1138,59,4.5,Education,
370144476,Math Ninja HD,25137152,1.99,1121,209,4.5,Games,
351986992,"StarMap 3D+: Night Sky, Astronomy, Star View Guide",100368384,3.99,1118,29,4.5,Education,
284666222,PCalc - The Best Calculator,49250304,9.99,1117,4,4.5,Utilities,
400213892,Reiner Knizia's Ra,34992128,3.99,1114,110,4.5,Games,
381722077,Celebtwin: Celebrity Looks Like Lite,81773568,0,1111,0,1.5,Lifestyle,
391767653,Sleep Talk Recorder,25309184,0,1110,31,4.5,Utilities,
438865278,淘宝HD－Taobao for iPad,119247872,0,1103,54,3.5,Shopping,
337462979,First Words Deluxe,63316992,4.99,1101,8,4,Games,
347393479,Roadside America,10231808,2.99,1093,106,4,Travel,
451287325,Monkey Math School Sunshine,235767808,1.99,1092,1,4,Games,
398596699,myChevrolet,85515264,0,1083,36,2,Lifestyle,
362179828,Super Why! Power to Read,138047488,3.99,1080,5,3.5,Education,
423855879,Bumpy Road,30275615,2.99,1073,186,4,Games,
390109631,UFO on Tape,35359744,0.99,1058,3,3.5,Games,
391432693,ArtRage,58826752,4.99,1045,2,4,Entertainment,
461703208,高德地图（精准专业的手机地图）,166025216,0,1040,5,4.5,Navigation,
392538848,ToonCamera,29494272,1.99,1037,95,4.5,Photo & Video,
431023686,美丽说-潮流穿搭快人一步,143117312,0,1026,0,4.5,Shopping,
452186370,百度地图-智能的手机导航，公交地铁出行必备,213586944,0,1014,23,4,Navigation,
434826169,Toca Robot Lab,64152576,2.99,1006,17,4,Education,
457561360,Catholic Bible,103469056,1.99,999,44,4.5,Reference,
395893124,土豆视频HD—高清影视综艺视频播放器,68668416,0,990,4,3,Entertainment,
407949800,Secret of Mana,192136192,7.99,990,50,4,Games,
410315894,Pearson eText,21079040,0,981,4,2.5,Education,
441216572,360手机卫士-超安全的来电防骚扰助手,103390208,0,944,0,4,Utilities,
426097375,QQ浏览器HD-极速搜索浏览器,82982912,0,936,4,4,Utilities,
320279293,NAVIGON Europe,144412672,74.99,927,3,3.5,Navigation,
427419772,Forbidden Island,149715968,4.99,923,48,4.5,Games,
401818935,Genius Scan+ - PDF Scanner,43338752,7.99,916,39,4.5,Business,
431493086,Classic Explain Everything™,123312128,7.99,896,0,4,Education,
335545504,King of Dragon Pass,364490752,9.99,882,85,5,Games,
461390784,Real Fishing 3D,184315904,1.99,880,58,3.5,Games,
461218759,"Drum Beats+ (Rhythm Metronome, Loops & Grooves Machine)",385908736,3.99,879,612,4.5,Music,
306628397,Phrase Party!,47774720,1.99,878,48,4,Games,
468090416,SamCard Pro-card reader&business card scanner&ocr,21118976,5.99,875,123,4.5,Business,
409869453,Localscope - Find places and people around you,13852672,2.99,868,8,4.5,Navigation,
435871950,HappyCow Vegan / Vegetarian Restaurant Guide,35261440,3.99,863,12,4.5,Travel,
335862325,Blower,98942976,0.99,861,70,2,Entertainment,
430823968,FINAL FANTASY III for iPad,283656192,16.99,857,14,4,Games,
364267763,Do Not Press The Red Button HD,10907191,1.99,856,38,2.5,Entertainment,
395680819,AVPlayer,39790592,2.99,853,11,4,Entertainment,
351091731,大众点评-发现品质生活,244516864,0,844,1,4,Lifestyle,
406732590,Paprika Recipe Manager for iPhone,10426368,4.99,835,84,4.5,Food & Drink,
365724094,Ski Tracks,24851456,0.99,829,16,4.5,Navigation,
392790924,Cisco AnyConnect,46872576,0,825,28,3.5,Business,
412403556,TEDiSUB - Enjoy TED Talks with Subtitles,44099584,0,823,136,4.5,Entertainment,
432850619,FL Studio Mobile,791146496,13.99,818,9,3.5,Music,
295759189,Big Day - Event Countdown,13156352,0.99,812,14,3,Lifestyle,
444745181,Daily Audio Bible App,13282304,0.99,796,0,5,Lifestyle,
386505750,Lotto Results - Mega Millions Powerball Lottery,7990272,0,794,8,4,News,
